item_id,name,class,weight,defense,required_level,slot,jobs,description,item_script,npc_page
5299,Pagdayaw,"U, M & L Headgear",10,1,None,1,All,A helm that is made and mixed from various types of rings.\nRandomly autocasts Level 1 Scream when receiving physical attack.,"{ bonus3 bAutoSpell,""DC_SCREAM"",1,50; },{},{}",Headgears 5
5023,Parcel Hat,Upper Headgear,100,0,None,0,Merchant   Blacksmith   Alchemist,"A large piece of cloth, usually polka dotted, that is wrapped around goods which are then carried on the head.","{},{},{}",Headgears 5
5286,Pecopeco Hairband,Upper Headgear,0,3,70,0,All,"Looks like that it has wings of Pecopeco. Can make you move as fast as Pecopeco.\nIncreases Movement Speed by 25%, but decreases Attack Speed by 10% and increases Cast Time by 25%.","{ bonus bSpeedRate,25; bonus bAspdRate,-10; bonus bCastrate,25; },{},{}",Headgears 5
5271,Phoenix Crown,Upper & Middle Headgear,50,4,None,1,All,A heavy looking hat with blue and silver jewery decorations. It will match with magnificent events.\nMdef +3\nReduces damage taken from Boss monsters depend on refine level.,"{ bonus bMdef,3; bonus2 bSubClass,Class_Boss,getrefine(); },{},{}",Headgears 5
5352,Poporing Cap,Upper Headgear,70,2,38,0,All except Novice,"It looks like a Poporing, but don't worry about the poison!","{},{},{}",Headgears 5
2293,Pretend Murdered,Upper Headgear,10,1,None,0,All,A stage prop that creates the illusion that the wearer has a knife sticking out of his head.,"{},{},{}",Headgears 5
5194,Pink Ribbon,Upper Headgear,10,1,None,1,All,A long piece of pink satin tied together into a neat little ribbon that wards off harmful magic.\nMdef +3,"{ bonus bMdef,3; },{},{}",Headgears 5
5202,Fantastic Pumpkin-Head,Upper Headgear,20,2,None,0,All,A special pumpkin hat infused with Halloween Jack's spirit that fills its wearer with excitement.\nReduces damage taken from Demon monsters by 5%.,"{ bonus2 bSubRace,RC_Demon,5; },{},{}",Headgears 5
5182,Puppy Hat,Upper Headgear,50,2,30,0,All,A small brown-colored dog that sits atop your head. It's so cute you'd be barking mad to remove it.\nAgi +1\nRandomly auto-casts Level 1 Gloria when dealing physical attack.\nIf base AGI at least 77: It will cast Level 3 Gloria instead.\nUnrefineable,"{ bonus bAgi,1; bonus3 bAutoSpell,""PR_GLORIA"",1,10+20*(readparam(bAgi)>=77); },{},{}",Headgears 5
5213,Black Bunny Band,Upper Headgear,20,2,None,0,All,Hair lace specially designed for the sexy you!\nYou will capture the attention of other males when you wear it Sexy rating will be increased by 100%.\nAgi +2\nMdef +3,"{ bonus bAgi,2; bonus bMdef,3; },{},{}",Headgears 5
5033,Raccoon Hat,Upper Headgear,90,3,50,0,All except Novice,A hat created in the form of Smokie the Raccoon monster.,"{},{},{}",Headgears 5
5039,Rainbow Eggshell,Upper Headgear,40,4,19,0,All,A mysteriously colorful egg shell.\nIt is impossible to upgrade this item.,"{},{},{}",Headgears 5
5288,Red Glasses,Middle Headgear,0,1,None,0,All,A must-have item for those who care about appearances: It can increase your beauty threefold.\nInt +1\nUnrefineable,"{ bonus bInt,1; },{},{}",Headgears 5
5195,Red Ribbon,Upper Headgear,10,1,None,1,All,A long piece of red satin tied together into a neat little ribbon that wards off harmful magic.\nMdef +3,"{ bonus bMdef,3; },{},{}",Headgears 5
5211,Dress Hat,Upper Headgear,20,2,20,1,All,"A tiny and cute hat that can decorate a part of the head. This hat, along with a pretty dress, makes the wearer want to go out on a picnic.\nStr +1, Int +1\nAtk +2%\nMatk +2%\nMdef +7\nIncreases Healing skills by 5%.\nRefine Level +7:\nAtk +1%\nMatk +1%\nIncreases Healing skills by 1%.","{ bonus bMdef,7; bonus bStr,1; bonus bInt,1; bonus2 bAddClass,Class_All,2; bonus bMAtkRate,2; bonus bHealPower,5; if(getrefine()>=7) { bonus2 bAddClass,Class_All,1; bonus bMAtkRate,1; bonus bHealPower,1; } },{},{}",Headgears 5
5208,Rideword Hat,Upper Headgear,30,2,40,1,All except Novice,A hat designed to mimic the look of a terrible magic book which attacks people.\nRandomly absorbs 8% physical damage inflicted into HP.\nRandomly absorbs 4% physical damage inflicted into SP.\nDrains 10 HP every 5 seconds while equipped.,"{ bonus2 bHPDrainRate,50,8; bonus2 bSPDrainRate,10,4; bonus2 bHPLossRate,10,5000; },{},{}",Headgears 5
5083,Red Ribbon,Upper Headgear,20,1,45,0,All,A big red ribbon made in the style of the one worn by a legendary female shaman who loved nature.\nMdef +10,"{ bonus bMdef,10; },{},{}",Headgears 5
2280,Sakkat,Upper Headgear,30,3,None,0,All,"A rustic hat knit from rough reeds and bamboos that shields against the rain and the glare of the sun.\nSaurabi, the ancient Korean warrior, was known to wear one of these.\nAgi +1","{ bonus bAgi,1; },{},{}",Headgears 5
5100,Sales Banner,Upper Headgear,80,0,75,0,All,A banner which has a word 'Sale' written on the surface.\nSeems to be useful when used for opening a vending shop.\nStr + 1\nAgi +1\nLuk +1,"{ bonus bStr,1; bonus bAgi,1; bonus bLuk,1; },{},{}",Headgears 5
5067,Sombrero,Upper Headgear,35,4,None,0,All except Novice,"A traditional Mexican hat with a wide, round brim.\nAgi +1","{ bonus bAgi,1; },{},{}",Headgears 5
5133,Sheep Hat,Upper Headgear,15,1,None,0,Acolyte   Priest   Monk,"A hat that looks like a sheep's head that is so adorable, an enemy might change his mind about attacking.\nReflect 5% physical damage\nUnrefineable","{ bonus bShortWeaponDamageReturn,5; },{},{}",Headgears 5
5149,Silver Tiara,Upper Headgear,10,0,None,0,All,A head decoration made out of shiny silver with a star in the center.\nInt +2,"{ bonus bInt,2; },{},{}",Headgears 5
5064,Smokie Leaf,Upper Headgear,10,1,None,0,All,A leaf which rumored to be worn by the Smokie monster for transformations.,"{},{},{}",Headgears 5
2278,Mr. Smile,Middle & Lower Headgear,10,1,None,0,All,A simple mask with a smile carved into it.,"{},{},{}",Headgears 5
5203,Smiling Mask,Middle & Lower Headgear,20,2,None,0,All,"A mask with mischievous expressions, suitable to be worn by kids.\nIncreases Movement Speed by 5% when equipped.","{ bonus bSpeedRate,25; },{},{}",Headgears 5
5212,Satellite Hairband,Upper Headgear,100,3,30,1,All,It seems like one can receive the signal from another planet when you are wearing it. However it's just merely a feel. The vision of wearer seems to be wider with it.\nMaxHP +50\nMaxSP +10\nEnables the use of Level 1 Ruwach.,"{ bonus bMaxHP,50; bonus bMaxSP,10; skill ""AL_RUWACH"",1; },{},{}",Headgears 5
5257,Soulless Ring,Upper Headgear,30,2,20,0,All except Novice,A halo and a pair of wings that are floating above a head. The item makes the wearer to look like a spirit that is walking on the earth.\nMdef +2\nRandomly autocasts Level 1 Assumptio on wearer when receiving physical attack.,"{ bonus bMdef,2; bonus3 bAutoSpellWhenHit,""HP_ASSUMPTIO"",1,10; },{},{}",Headgears 5
5029,Spore Hat,Upper Headgear,90,3,20,0,All except Novice,A headgear made in the form of a Spore's head.,"{},{},{}",Headgears 5
2272,Stop Post,Upper Headgear,40,1,None,0,All,A signpost that declares its wearer's desire that people should stop whatever they are doing.\nCauses catastrophes during wedding ceremonies.,"{},{},{}",Headgears 5
5062,Straw Hat,Upper Headgear,20,3,50,0,All,A hat knitted together with straw.\nAgi +1,"{ bonus bAgi,1; },{},{}",Headgears 5
5049,Striped Hairband,Upper Headgear,15,1,None,0,All,A striped hair band which is good for preventing hair from covering the eyes.,"{},{},{}",Headgears 5
5287,Vacation Hat,Upper Headgear,20,1,30,1,All,"A hat that's perfect for vacationing, and shields the wearer's face from UV rays.\nVit +1\nUnrefineable","{ bonus bVit,1; },{},{}",Headgears 5
5032,Sunday Hat,Upper Headgear,80,1,None,0,All except Novice,"A fashionable, wide brimmed hat that's perfect for blocking the glare of the sun.","{},{},{}",Headgears 5
5103,Sunflower Hairpin,Upper Headgear,60,1,30,0,All except Novice,A hairpin adorned with a sunflower.\nAgi +2\nCritical + 5\nUnrefineable,"{ bonus bAgi,2; bonus bCritical,5; },{},{}",Headgears 5
5022,Hat of the Sun God,Upper & Middle Headgear,240,4,None,0,Knight   Priest   Wizard   Blacksmith   Hunter   Assassin   Crusader   Monk   Sage   Rogue   Alchemist   Bard / Dancer   Star Gladiator   Soul Linker,A hat that is said to have been worn by the god of the sun.\nStr +3\nInt +2,"{ bonus bStr,3; bonus bInt,2; },{},{}",Headgears 6
5395,Tiraya Bonnet,Upper Headgear,50,2,50,1,All,A souvenir hat to celebarate the 4th Anniversary of Europe Ragnarok Online.\nLuk +3\nMaxHP +100\nAdditional MaxHP +20 for every refine level.,"{ bonus bMaxHP,100+(getrefine()*20); bonus bLuk,3; },{},{}",Headgears 6
5059,Teddybear Hat,Upper Headgear,80,3,50,0,All,A hat made to look like a teddy bear's face.\nIt makes a nice present.,"{},{},{}",Headgears 6
5107,Crunch Toast,Lower Headgear,5,0,None,0,All,A noble headgear created in the proud image of a crunchy toast.\nWearing it makes you feel just like a part of a balanced breakfast.,"{},{},{}",Headgears 6
5255,Triple Poring Hat,Upper Headgear,60,3,20,0,All,"A hat which seems to stack a few of the most popular monster, Poring.\nAre they Angeling at the bottom, Masterling in the middle, Poring at the top?\nLuk +3\nRandomly autocasts Level 1 Greed when dealing physical attack.\nUnrefineable","{ bonus bLuk,3; bonus3 bAutoSpell,""BS_GREED"",1,50; },{},{}",Headgears 6
5077,Tulip Hairpin,Upper Headgear,10,1,None,0,All,A tiny little hairpin shaped like a tulip.,"{},{},{}",Headgears 6
5337,Party Recruiter Hat,Upper Headgear,0,2,10,0,All,A helm with a Party Member wanted ad on it. Your next party member could  be your newest friend.,"{},{},{}",Headgears 6
5358,Pecopeco Wing Ears,Middle Headgear,10,1,70,0,All,An ornament wing created by Morgan Stanley's.\nAgi +1\nMdef +2,"{ bonus bAgi,1; bonus bMdef,2; bonus bUnbreakableHelm; },{},{}",Headgears 6
5152,Chinese Crown,Upper & Middle Headgear,200,2,None,0,All,"A heavy looking hat which is decorated with blue and silver gems. It looks suitable for splendid events like weddings.\nAdditional 10% tolerance to Stun.\nInt +1, Mdef +2.","{ bonus2 bResEff,Eff_Stun,1000; bonus bInt,1; },{},{}",Headgears 6
5305,Pirate Dagger,Lower Headgear,10,0,None,0,All,A small silver knife that is held between your teeth to allow free use of your hands.\nAtk +5,"{ bonus bBaseAtk,5; },{},{}",Headgears 6
5413,Pop Corn Hat,Upper Headgear,30,2,None,0,All,Popcorn for when you just want to sit back and enjoy the Show!\nIncreases resistance against Wind element attack by 10%.,"{ bonus2 bSubEle,Ele_Wind, 10; },{},{}",Headgears 6
5415,Poring Cake Hat,Upper Headgear,100,5,40,0,All,"A hat made to celebrate the 5th anniversary of RO in the Philippines.\nMDEF, CRI, FLEE, Perfect Dodge +5\nASPD +5%. Reduces Cast Time by 5%.\nSkill Delay reduced by 5%.","{ bonus bMdef,5; bonus bCritical,5; bonus bFlee,5; bonus bFlee2,5; bonus bAspdRate,5; bonus bCastrate,-5; bonus bDelayRate,-5; },{},{}",Headgears 6
5318,Poring Party Hat,Upper Headgear,0,2,None,0,All,"A little party Poring to take anywhere, put it on your head and dance, sing, and drink!\nBut with moderation, because once laid down, this poring can laugh at you.\nVit +1","{ bonus bAllStats,3; },{},{}",Headgears 6
5409,Purple Cowboy Hat,Upper Headgear,50,4,None,1,All,"A hat, symbolizing western frontiers, made to celebrate the festival.\nInt +2 , Vit +2 , MaxSP +50","{ bonus bInt,2; bonus bVit,2; bonus bMaxSP,50; },{},{}",Headgears 6
5051,Pussy Cat Bell,Lower Headgear,10,0,None,0,,"A bell which can be used as a necklace, and makes a clear sound when it rings.\nIt makes its wearer look harmless and adorable.","{},{},{}",Headgears 6
5293,Ramen Hat,Upper Headgear,0,1,None,0,All,Delicious noodles worn on the head that can be eaten when food is especially scarce.\nThere's nothing like a good bowl of ramen.\nDex +4\nHas a chance to auto-cast Level 1 Decrease AGI every time the wearer is attacked.\nUnrefineable,"{ bonus bDex,4; bonus4 bAutoSpellWhenHit,""AL_DECAGI"",1,30,1; },{},{}",Headgears 6
5801,Red Tailed Ribbon,Upper Headgear,10,5,None,0,All,Pretty red ribbon. You can feel the sweetness of love.\nAll stats +2\nReduces damage taken from Demihuman monsters by 10%.\nAdd a chance to auto-cast Level 5 Heal when the wearer is attacked by physical attacks./n(A change of auto casting Level 10 Heal if Level 10 Heal is learned.),"{ bonus bAllStats,2; bonus2 bSubRace,RC_DemiHuman,10; bonus2 bSubRace,RC_Player_Human,10; if(getskilllv(""AL_HEAL"")==10) { bonus3 bAutoSpellWhenHit,""AL_HEAL"",10,20; } else { bonus3 bAutoSpellWhenHit,""AL_HEAL"",5,20; } },{},{}",Headgears 6
5325,Robo Eyes,Middle Headgear,20,2,10,0,All,A weird item that spreads a strange-shaped beam around the eyes. It seems to have been made in outer space.\nDex +1\nAtk +2%\nMatk +2%,"{ bonus2 bAddClass,Class_All,2; bonus bMatkRate,2; bonus bDex,1; },{},{}",Headgears 6
5320,Champion Wreath,Upper Headgear,50,4,None,0,All except Novice,A very special prize that is given to the Champion of Champions.\nAll stats +2\nAdd a 5% of auto casting Level 1 Heal on the user when the user receives Physical Damage.,"{ bonus bAllStats,2; bonus4 bAutoSpellWhenHit,""AL_HEAL"",1,50,0; },{},{}",Headgears 6
5354,Songkok,Upper Headgear,10,2,None,0,All,"This is a traditional headgear for male Muslims.\nWhen use magic, Reduce Casting Time by 5%.","{ bonus bCastrate,-5; },{},{}",Headgears 6
5811,Santa's Beard,Lower Headgear,10,5,None,0,All,A beard that seems to make you let out a guffaw.\nIncreases defense on Brute monsters by 5%.,"{},{},{}",Headgears 6
5381,Santa Poring Hat,Upper Headgear,10,2,None,1,All,A cute hat made from a hopping Poring wearing Santa's Hat.\nMdef +2\nIncreases physical damage inflicted on Shadow elemental monsters by 3%.\nReduces damage taken from Shadow elemental attack by 3%.\nUnrefineable,"{ bonus bMdef,2; bonus2 bAddEle,Ele_Dark,3; bonus2 bSubEle,Ele_Dark,3; },{},{}",Headgears 6
5397,Scuba Mask,Middle Headgear,10,0,None,0,All,"Scuba Glasses meant for Divers.\nIf you wear this on the Ground, people will think you are a person not taking outside views seriously.\nResistance against Water Element by 10%.","{ bonus2 bSubEle,Ele_Water, 10; bonus bUnbreakableHelm, 0; },{},{}",Headgears 6
5355,Selendang,Upper Headgear,10,2,None,0,All,"This is a traditional costumes for female Muslims.\nWhen use magic, Reduce Casting Time by 5%.","{ bonus bCastrate,-5; },{},{}",Headgears 6
5243,Shafka,Upper & Middle Headgear,80,2,None,1,All,A hat made from various animal fur. They keep your ears warm in the bitter cold of winter.\nIncrease resistance against Frozen status by 10%.,"{ bonus2 bResEff,Eff_Freeze,1000; },{},{}",Headgears 6
5310,Shining Electric Bulb Hairband,Upper Headgear,10,3,None,1,All,A hairband decorated with small lamp. Makes wearer feels safe when in darkness.\nReduces damage taken from Shadow elemental attack by 10%.\nEnables use of Level 1 Sight.,"{ bonus2 bSubEle,Ele_Dark,10; skill ""MG_SIGHT"",1; },{},{ sc_end SC_SIGHT; }",Headgears 6
5274,Shiny Wig,Upper & Middle Headgear,10,1,None,0,All,"Wig with yellow, orange and gold colors.\nDef +4\nEnables use of Level 1 Hiding.\nIncreases movement speed.","{ bonus bSpeedRate,25; bonus bDef,4; skill ""TF_HIDING"",1; },{},{ sc_end SC_HIDING; }",Headgears 6
5261,Silver Tiara,Upper Headgear,50,2,None,0,All,A head decoration made out of shiny silver with a star in the center.\nInt +2\n[Magician]\nIncreases Matk bonus according to the wearer's job level.\n[Acolyte]\nReduces SP cost according to the wearer's job level.\n[Archer]\nIncreases MaxSP according to the wearer's job level.,"{ bonus bInt,2; if(BaseClass==Job_Mage) bonus bMatkRate,(JobLevel/20); if(BaseClass==Job_Acolyte) bonus bUseSPrate,-(JobLevel/10); if(BaseClass==Job_Archer) bonus bMaxSP,(JobLevel*2); },{},{}",Headgears 6
5388,Snake Head,Upper Headgear,20,1,30,1,All,This cute animated Boa will keep you company as you meander around on your adventures.\nEnables use of Level 5 Double Attack.,"{ skill ""TF_DOUBLE"",5; },{},{}",Headgears 6
5342,Sorin Doll Hat,Upper Headgear,50,0,60,1,All,So hot! A headgear with the figure of Kafra Sorin! Her cute appearance made the price of this hat rise at the auction place.\nDecreases 5% damage from Demihuman monsters.\nIncreases ATK +50 for 10 seconds with low chance when physically attacked.\nUnrefineable,"{ bonus2 bSubRace,RC_DemiHuman,5; bonus2 bSubRace,RC_Player_Human,5; bonus bDex,2; autobonus ""{ bonus bBaseAtk,50; }"",20,10000,0,""{ specialeffect2 EF_POTION_BERSERK; }""; },{},{}",Headgears 6
5297,Soul Wing,Upper Headgear,30,2,None,1,All,The mysterious wing which is floating above the head.\nAll stats +1\nRecovery SP by 2 per 10 seconds.,"{ bonus bAllStats,1; bonus2 bSPRegenRate,2,10000; },{},{}",Headgears 6
5335,Jumping Poring,Upper Headgear,30,2,None,0,All,A Poring hat that feels like hopping on top of your head. It brings fortune to the wearer.\nLuk +1\nCannot be upgraded and destroyed.,"{ bonus bLuk,1; bonus bUnbreakableHelm; },{},{}",Headgears 6
5412,Lollipop,Lower Headgear,10,1,None,0,All,A delicious candy which is good for the children.,"{ bonus bUnbreakableHelm, 0; },{},{}",Headgears 6
5343,Telling Doll Hat,Upper Headgear,50,0,60,1,All,So hot! A headgear with the figure of Kafra Telling! She is such an active and hard-working lady. So she became the most favorite Kafra among users.\nDecreases 5% damage from Demihuman monsters.\nIncreases 10% HP recovery rate when White Potion or White Slim Potion is used.\nUnrefineable,"{ bonus2 bSubRace,RC_DemiHuman,5; bonus2 bSubRace,RC_Player_Human,5; bonus bAgi,2; bonus2 bAddItemHealRate,504,10; bonus2 bAddItemHealRate,547,10; },{},{}",Headgears 6
5098,Tiger Mask,Upper & Middle Headgear,40,2,50,0,All,A mask rumored to make its wearer ferociously aggressive.\nSTR +3\nMaxHP +100\nUnrefineable,"{ bonus bStr,3; bonus bMaxHP,100; },{},{}",Headgears 6
5430,Flame Crown,Upper Headgear,0,3,None,0,All,A cron with sacred fire on it.\nIncreases resistance to Fire element attack by 20%.\nEnables use of Level 5 Fire Bolt.\nUnrefineable,"{ bonus2 bSubEle,Ele_Fire,20; skill ""MG_FIREBOLT"",5; },{},{}",Headgears 6
5384,Twin Pompom Santa Hat,Upper Headgear,20,1,20,1,All,A Santa Hat with two pom-poms instead of one for double the Christmas fun!\nLuk +3\nAdds 2% atk speed and reduces casting speed by 2%.,"{ bonus bLuk,3; skill ""WZ_ESTIMATION"",1; bonus3 bAutoSpell,""AL_INCAGI"",1,500; },{},{}",Headgears 6
5316,Umbrella Hat,Upper Headgear,10,2,50,0,All,A fancy umbrella that doesn't need a hand and is very handy during monsoon. It prevents you getting wet and also gives you a festival mood.\nReduces getting 3% damage from Water elemental attack.,"{ bonus2 bSubEle,Ele_Water,3; },{},{}",Headgears 6
5289,Vanilmirth Hat,Upper Headgear,10,0,30,0,All,"A cold, soft hat that is shaped like a Vanilmirth.\nMdef +5\nRandomly autocasts Level 1 Bolt magics when dealing physical attack.\nUnrefineable","{ bonus bUnbreakableHelm; bonus3 bAutoSpell,""MG_FIREBOLT"",1,10; bonus3 bAutoSpell,""MG_COLDBOLT"",1,10; bonus3 bAutoSpell,""MG_LIGHTNINGBOLT"",1,10; bonus bMdef,5; },{},{}",Headgears 6
5805,Victorious Coronet,Upper Headgear,15,1,70,0,All,A headband given to the winner. It was said that only a true warrior can wear it.\nMaxHP + 15%\nSP recovery + 5%,"{ bonus bMaxHPrate,15; bonus bSPrecovRate,5; },{},{}",Headgears 6
5301,Victory Hairband,Upper Headgear,10,0,None,0,All,A Ribbon made specially for Day of Victory.,"{},{},{}",Headgears 6
5344,Bennit Doll Hat,Upper Headgear,50,0,60,1,All,"So hot! A headgear with the figure of Kafra Bennit! She has a boyish look, but her hobby is knitting and reading romance novels. She is fully supported by male users who like the short-cut style.\nReduces 5% damage from Demihuman monsters.\nIncreases attack speed 5% for 30 seconds with low chance when physically attacked.\nUnrefineable","{ bonus2 bSubRace,RC_DemiHuman,5; bonus2 bSubRace,RC_Player_Human,5; bonus bVit,2; autobonus ""{ bonus bAspdRate,5; }"",20,30000,0,""{ specialeffect2 EF_HASTEUP; }""; },{},{}",Headgears 6
5345,W Doll Hat,Upper Headgear,50,0,60,1,All,"So hot! A headgear with the figure of Kafra W! There is a rumor that an assassin association wants to scout her, because there are so many guys who become frightened and faint when she calls them.\nDecreases 5% damage from Demihuman monsters.\nAdditional 5% damage to Undead monsters when dealing physical and magical attacks.\nUnrefineable","{ bonus2 bSubRace,RC_DemiHuman,5; bonus2 bSubRace,RC_Player_Human,5; bonus bLuk,2; bonus2 bAddRace,RC_Undead,5; bonus2 bMagicAddRace,RC_Undead,5; bonus2 bSubRace,RC_Undead,5; },{},{}",Headgears 6
5411,White Snake Hat,Upper Headgear,50,2,None,0,All,A white snake that balances naturally on your head. It's beady eyes stare into your soul.\nDex +2,"{ bonus bDex,2; },{},{}",Headgears 6
5368,Wings of Light,Upper Headgear,10,2,None,0,All,The glistening white feathers collected to make this beautiful headdress.\nAdds a low chance of dropping Holy Elemental Scroll when killing a monster.,"{ bonus2 bAddMonsterDropItem,12280,300; },{},{}",Headgears 6
5385,Yoyo Hat,Upper Headgear,30,1,20,0,All,A hat of a cute Yoyo that you can use to disguise yourself among the apes.\nEnables use of Level 1 Hiding.,"{ skill ""TF_HIDING"", 1; },{},{ sc_end SC_HIDING; }",Headgears 6
5079,X Hairpin,Upper Headgear,10,1,None,0,All,A hair accessory that looks like an 'X'.,"{},{},{}",Headgears 6
5256,Valkyrie Feather Band,Upper Headgear,10,1,20,1,All,A hairband utilizing a Feather from a Valkyrie Angel.\nInt +1\nRandomly autocasts Level 1 Heal on wearer when receiving physical attack.,"{ bonus bInt,1; bonus3 bAutoSpellWhenHit,""AL_HEAL"",1,10; },{},{}",Headgears 6
5285,Vane Hairpin,Upper Headgear,30,3,30,1,All,"A hairpin that looks like a spinning windmill, but it doesn't generate any power, though.\nAgi +2\nUnrefineable","{ bonus bAgi,2; },{},{}",Headgears 6
5357,Wings Of Victory,Upper & Middle Headgear,20,10,None,0,All,This hair accessory is made of Valkyrie's jewel and feathers.\nMdef +10\nIndestructible\nUnrefineable,"{ bonus bMdef,10; bonus bUnbreakableHelm; },{},{}",Headgears 7
5188,Creative Convention Hat,Upper Headgear,50,2,50,0,All,Given as a reward to the creative members of the community to say 'thank you' for their help in contributing to the game.,"{ bonus bInt,1; bonus bDex,1; },{},{}",Headgears 7
2292,Welding Mask,Middle & Lower Headgear,30,2,50,0,Merchant   Blacksmith   Alchemist,A durable mask made from a fat metal plate that is usually worn by welders and Blacksmiths.\nReduces damage taken from Fire elemental attack by 10%.,"{ bonus2 bSubEle,Ele_Fire,10; },{},{}",Headgears 7
5294,Whisper Mask,"U, M & L Headgear",0,0,None,0,All,A mask shaped like a Whisper that feels like it's always massaging your face so it might be good for your skin.\nAgi +3\nIncreases damage taken from Ghost elemental attack by 10%.\nUnrefineable,"{ bonus bAgi,3; bonus2 bSubEle,Ele_Ghost,-10; },{},{}",Headgears 7
5115,Winter Hat,Upper Headgear,50,3,None,0,All,A furry hat that is an all time favorite during the winter season.\nIncrease resistance against Frozen status by 10%.,"{ bonus2 bResEff,Eff_Freeze,1000; },{},{}",Headgears 7
5284,Water Lily Crown,Upper Headgear,20,0,30,1,All,"A training cap that lends a sense of quiet and stability to the wearer.\nDex +1, Agi +1\nMdef +3\nIncreases HP regen b 5%.\nIncreases SP regen by 3%.\nUnrefineable","{ bonus bDex,1; bonus bAgi,1; bonus bHPrecovRate,5; bonus bSPrecovRate,3; },{},{}",Headgears 7
5050,Wonder Nutshell,Upper Headgear,30,5,30,0,All,A head piece made out of a wondrous nutshell that has been cut in half.,"{},{},{}",Headgears 7
5206,Romantic White Flower,Lower Headgear,10,0,None,0,All except Novice,A cute and romantic white flower that is fashionable and functional at the same time.\nReduces damage taken from Plan monsters by 3%.,"{ bonus2 bSubRace,RC_Plant,3; },{},{}",Headgears 7
5197,White Ribbon,Upper Headgear,10,1,None,1,All,A long piece of white cloth satin tied together into a neat little ribbon that wards off harmful magic.\nMdef +3,"{ bonus bMdef,3; },{},{}",Headgears 7
5278,Yellow Ribbon,Upper Headgear,10,1,20,0,All except Novice,"It's a piece of ribbon that hangs to one side when worn that was created out of old Flags that was torn by bullets.\nLuk +2, Vit +2\nReduces damage from Long Range attacks by 10%.","{ bonus bLuk,2; bonus bVit,2; bonus bLongAtkDef,10; },{},{}",Headgears 7
5192,Yellow Ribbon,Upper Headgear,10,1,None,1,All,A long piece of yellow satin tied together into a neat little ribbon that wards off harmful magic.\nMdef +3,"{ bonus bMdef,3; },{},{}",Headgears 7
5121,Zealotus Mask,Upper & Middle Headgear,40,3,70,0,All except Novice,"This mask, which is symbolic of Zealotus, mistress of the Glast Heim Underground Prison. Makes its wearer feel like looking down on normal human peons.\nIncreases physical damage inflicted on Demihuman onsters by 5%.\nReduces damage taken from Demihuman monsters by 5%.","{ bonus2 bAddRace,RC_DemiHuman,5; bonus2 bAddRace,RC_Player_Human,5; bonus2 bSubRace,RC_DemiHuman,5; bonus2 bSubRace,RC_Player_Human,5; },{},{}",Headgears 7
5574,Well-Chewed Pencil,Lower Headgear,10,0,10,0,All,"A popular snack while taking tests. It makes one look more studious but, it's days may be numbered if it stays in somebody's mouth any longer.\nHit +3, Dex +2.","{ bonus bdex,2; bonus bHitRate,3; },{},{}",Headgears 7
5463,Rainbow Scarf,Lower Headgear,10,1,90,0,All,A scarf with rainbow color.\nMatk +1%\nInt +1\nMdef +2,"{bonus bInt,1; bonus bMdef,2; bonus bMatkRate,1;},{},{}",Headgears 7
18666,CD in Mouth,Lower Headgear,20,0,20,0,All except Novice,"Burn away as you hold this CD in our mouth.\nHas a chance of autocasting a random Level 3 Bolt Skill (Fire Bolt, Cold Bolt, Lightning Bolt, Earth Spike, Soul Strike) on the target when dealing physical attacks.","{bonus3 bAutoSpell,""MG_COLDBOLT"",3,30; bonus3 bAutoSpell,""MG_SOULSTRIKE"",3,30; bonus3 bAutoSpell,""WZ_EARTHSPIKE"",3,30; bonus3 bAutoSpell,""MG_FIREBOLT"",3,30; bonus3 bAutoSpell,""MG_LIGHTNINGBOLT"",3,30;},{},{}",Headgears 7
5660,Gryphon Hat,Upper Headgear,40,1,None,0,All,A brave Gryphon hovers above giving a random chance of endowing your attacks with level 1 Endow Tornado while dealing physical attack.,"{bonus3 bAutoSpell,""SA_LIGHTNINGLOADER"",1,5;},{},{}",Headgears 7
5042,Bao Bao,Upper Headgear,15,0,14,0,All except Novice,Well-known item which has been rumored to have been worn by a great woman warrior in ancient times.,"{},{},{}",Headgears 7
5041,Heart Hairpin,Upper Headgear,10,0,None,0,All,A cute hairpin with a heart attached to it.\nMakes its wearer look adorable and charming.,"{},{},{}",Headgears 7
5561,Rabbit Magic Hat,Upper Headgear,80,1,None,0,Mage   Acolyte   Priest   Wizard   Sage,"A top hat modeled after a magician who became famous for making rabbits appear out of thin air.\nInt +1, MaxSP +50.\nHas a chance of casting Level 1 Heal on its wearer when being attacked physically.\nHas a chance of casting Lightning Bolt, Fire Bolt or Cold Bolt between Level 1 to 3 while physically attacking a target.","{bonus bInt,1; bonus bMaxSP,50; bonus3 bAutoSpell,""MG_FIREBOLT"",rand(1,3),30; bonus3 bAutoSpell,""MG_COLDBOLT"",rand(1,3),30; bonus3 bAutoSpell,""MG_LIGHTNINGBOLT"",rand(1,3),30; bonus3 bAutoSpellWhenHit,""AL_HEAL"",1,50;},{},{}",Headgears 7
5659,Sleeper Hat,Upper Headgear,40,1,None,0,All,A baby Sleeper monster from the Sograt desert that has a random chance of endowing your attacks with lvl 1 Endow Quake while dealing physical attack.,"{bonus3 bAutoSpell,""SA_SEISMICWEAPON"",1,5;},{},{}",Headgears 7
